gid,role,role_score,cluster_id,priority_score,evidence,peripheral_reason,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,depth,is_seed,truncated_by_depth,hub_targets,matched_out_2d_share,distinct_counterparties
100000008306857100,peripheral,0.0,23,0.05280971426736317,"in_deg=1, out_deg=0, in_kzt=125000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,125000.0,0.0,1,0,0.00029282753678183627,0.0,0.0,3,False,False,0,0.0,1
100000008308418100,peripheral,0.0,0,0.05179128951565866,"depth=4 cutoff; in_deg=1, in_kzt=50000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,50000.0,0.0,1,0,0.0004335004037730174,0.0,0.0,4,False,True,0,0.0,1
100000008309514100,peripheral,0.0,21,0.04882089618359599,"in_deg=1, out_deg=0, in_kzt=17200<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,17200.0,0.0,1,0,0.00028954444260628905,0.0,0.0,3,False,False,0,0.0,1
100000008314203100,peripheral,0.0,42,0.06663934794503813,"no rule: b=0.000000<0.002, in_deg=2, out_deg=2, in_kzt=382076, out_kzt=327000, out/in=0.86, depth=0, seed=1",below_thresholds,2,2,382076.0,327000.0,10,13,0.0005050728131960828,0.0,0.8558506684533967,0,True,False,0,0.36380196610098514,2
100000008314863100,peripheral,0.0,2,0.050242732439624974,"in_deg=1, out_deg=0, in_kzt=12000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,12000.0,0.0,1,0,0.0005193345948548088,0.0,0.0,3,False,False,0,0.0,1
100000008321975100,peripheral,0.0,31,0.04632582683821784,"depth=4 cutoff; in_deg=1, in_kzt=5900, out_deg=0; onward transfers unobserved",censored_depth4,1,0,5900.0,0.0,1,0,0.0003045814336433149,0.0,0.0,4,False,True,0,0.0,1
100000008324800100,consolidator,0.5,85,0.7542566751001321,"in_deg=3>=2*out_deg(1); in_kzt=526500>=100000, out_kzt=511000, out/in=0.97",,3,1,526500.0,511000.0,17,13,0.0018767530718553358,1.9549530448494444e-05,0.9705603038936372,2,False,False,0,0.5982905982905983,3
100000008327791100,peripheral,0.0,27,0.0497533464690366,"depth=4 cutoff; in_deg=1, in_kzt=11000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,11000.0,0.0,1,0,0.0005391167609136588,0.0,0.0,4,False,True,0,0.0,1
100000008331280100,peripheral,0.0,14,0.05033323411131453,"depth=4 cutoff; in_deg=1, in_kzt=41000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,41000.0,0.0,2,0,0.00031947686361663146,0.0,0.0,4,False,True,0,0.0,1
100000008332511100,peripheral,0.0,1,0.0600435033953248,"in_deg=1, out_deg=0, in_kzt=100000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,100000.0,0.0,1,0,0.0011173024942748053,0.0,0.0,3,False,False,0,0.0,1
100000008333492100,peripheral,0.0,60,0.054775200649756765,"depth=4 cutoff; in_deg=1, in_kzt=216400, out_deg=0; onward transfers unobserved",censored_depth4,1,0,216400.0,0.0,1,0,0.000439940929986477,0.0,0.0,4,False,True,0,,1
100000008335401100,peripheral,0.0,17,0.056436145362783956,"in_deg=1, out_deg=0, in_kzt=150000<500000, in_tx=3, depth=2<4",single_edge_leaf,1,0,150000.0,0.0,3,0,0.0005536444343072909,0.0,0.0,2,False,False,0,0.0,1
100000008336318100,peripheral,0.0,4,0.05325258724383917,"depth=4 cutoff; in_deg=1, in_kzt=170000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,170000.0,0.0,1,0,0.0003281745942006334,0.0,0.0,4,False,True,0,0.0,1
100000008337304100,peripheral,0.0,8,0.05255743479984009,"depth=4 cutoff; in_deg=1, in_kzt=105465, out_deg=0; onward transfers unobserved",censored_depth4,1,0,105465.0,0.0,2,0,0.00035583636466686046,0.0,0.0,4,False,True,0,0.0,1
100000008343415100,peripheral,0.0,34,0.05319695760077227,"depth=4 cutoff; in_deg=1, in_kzt=100000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,100000.0,0.0,3,0,0.0004359003971259242,0.0,0.0,4,False,True,0,0.0,1
100000008343874100,peripheral,0.0,34,0.06009470264420979,"no rule: b=0.000040<0.002, in_deg=2, out_deg=2, in_kzt=283535, out_kzt=176400, out/in=0.62, depth=3, seed=0",below_thresholds,2,2,283535.0,176400.0,2,5,0.0003090230311520331,3.95021439990197e-05,0.6221454141464017,3,False,False,0,0.5057576666020068,4
100000008346837100,coordinator,1.0,12,0.764851204715379,"directed betweenness=0.009135>=0.002; in_deg=9, out_deg=25, hub_targets=4",,9,25,254359.0,1258643.0,12,26,0.0005497850035412775,0.009135023615963252,4.948293553599441,2,False,False,4,0.8277670536525148,32
100000008349675100,peripheral,0.0,1,0.05573998015808962,"no rule: b=0.000000<0.002, in_deg=1, out_deg=1, in_kzt=46520, out_kzt=36650, out/in=0.79, depth=1, seed=0",below_thresholds,1,1,46520.0,36650.0,1,2,0.0002895277972110148,2.0154155101540663e-07,0.7878331900257953,1,False,False,0,0.39767841788478075,2
100000008349740100,peripheral,0.0,19,0.05116194162152794,"depth=4 cutoff; in_deg=1, in_kzt=70000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,70000.0,0.0,2,0,0.0002938341959492766,0.0,0.0,4,False,True,0,0.0,1
100000008352542100,peripheral,0.0,2,0.05219684984137966,"in_deg=1, out_deg=0, in_kzt=50220<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,50220.0,0.0,1,0,0.00033294857833076355,0.0,0.0,2,False,False,0,0.0,1
100000008356606100,peripheral,0.0,12,0.05980853456820759,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=168500, out_kzt=0, out/in=0.00, depth=2, seed=0",below_thresholds,2,0,168500.0,0.0,2,0,0.0006295168076387274,0.0,0.0,2,False,False,0,0.0,2
100000008376089100,peripheral,0.0,32,0.05389868679014001,"in_deg=1, out_deg=0, in_kzt=135000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,135000.0,0.0,1,0,0.0003037838873989431,0.0,0.0,2,False,False,0,0.0,1
100000008376785100,peripheral,0.0,10,0.05581070473875106,"depth=4 cutoff; in_deg=1, in_kzt=234250, out_deg=0; onward transfers unobserved",censored_depth4,1,0,234250.0,0.0,2,0,0.0005341353785529391,0.0,0.0,4,False,True,0,0.0,1
100000008379273100,transit,0.861111111111111,17,0.4351694132600248,"out/in=1.06 in [0.8,1.2]; in_kzt=36000, out_kzt=38000, matched_2d=0.00",,2,4,36000.0,38000.0,2,4,0.0003003521867302568,0.0017296485181564237,1.0555555555555556,3,False,False,1,0.0,6
100000008383405100,peripheral,0.0,20,0.052233428535104966,"in_deg=1, out_deg=0, in_kzt=25000<500000, in_tx=2, depth=1<4",single_edge_leaf,1,0,25000.0,0.0,2,0,0.0003073921320868888,0.0,0.0,1,False,False,0,0.0,1
100000008388049100,peripheral,0.0,23,0.05572740216611114,"in_deg=1, out_deg=0, in_kzt=496400<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,496400.0,0.0,1,0,0.0003105914089420577,0.0,0.0,3,False,False,0,0.0,1
100000008389800100,peripheral,0.0,5,0.06699745898562993,"no rule: b=0.000162<0.002, in_deg=3, out_deg=7, in_kzt=189000, out_kzt=401620, out/in=2.12, depth=2, seed=0",below_thresholds,3,7,189000.0,401620.0,3,8,0.0005072907109701342,0.00016203940701638693,2.124973544973545,2,False,False,0,0.8857142857142857,8
100000008405209100,peripheral,0.0,27,0.05117378263846409,"in_deg=1, out_deg=0, in_kzt=54400<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,54400.0,0.0,1,0,0.0002954466606652067,0.0,0.0,3,False,False,0,0.0,1
100000008406609100,peripheral,0.0,50,0.05234453286090973,"in_deg=1, out_deg=0, in_kzt=34000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,34000.0,0.0,1,0,0.000432380515046988,0.0,0.0,2,False,False,0,0.0,1
100000008413748100,distributor,0.9,27,0.6980071050603235,"out_deg=18>=10, out_kzt=1377320>=500000; out_tx=21, seed=0",,2,18,26480.0,1377320.22,2,21,0.00039261889191800025,0.000635419581617011,52.01360347432024,2,False,False,2,1.0,20
100000008416433100,peripheral,0.0,40,0.04914968869707665,"in_deg=1, out_deg=0, in_kzt=20000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,20000.0,0.0,1,0,0.00029252996306147137,0.0,0.0,3,False,False,0,0.0,1
100000008417029100,peripheral,0.0,4,0.052505690011219325,"in_deg=1, out_deg=0, in_kzt=100000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,100000.0,0.0,1,0,0.0003079989748304113,0.0,0.0,3,False,False,0,0.0,1
100000008417359100,peripheral,0.0,27,0.05673301786070323,"no rule: b=0.000000<0.002, in_deg=1, out_deg=2, in_kzt=40810, out_kzt=110760, out/in=2.71, depth=3, seed=0",below_thresholds,1,2,40810.0,110760.0,2,3,0.00029329878864746715,0.0,2.714040676304827,3,False,False,0,1.0,3
100000008418835100,peripheral,0.0,3,0.06882182790064595,"no rule: b=0.000322<0.002, in_deg=1, out_deg=4, in_kzt=1372000, out_kzt=186179, out/in=0.14, depth=0, seed=1",below_thresholds,1,4,1372000.0,186179.0,67,6,0.0005309030338467363,0.0003220633985226198,0.13569897959183674,0,True,False,2,0.11601967930029154,4
100000008418934100,peripheral,0.0,4,0.056015271432803965,"in_deg=1, out_deg=0, in_kzt=360000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,360000.0,0.0,1,0,0.00032086831456040814,0.0,0.0,2,False,False,0,0.0,1
100000008422226100,peripheral,0.0,0,0.05208713306726198,"in_deg=1, out_deg=0, in_kzt=87450<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,87450.0,0.0,1,0,0.000291794631717287,0.0,0.0,3,False,False,0,0.0,1
100000008427027100,peripheral,0.0,2,0.056986328312804216,"in_deg=1, out_deg=0, in_kzt=300000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,300000.0,0.0,1,0,0.0005536646528273141,0.0,0.0,3,False,False,0,0.0,1
100000008430691100,peripheral,0.0,84,0.0585346132444602,"no rule: b=0.000020<0.002, in_deg=1, out_deg=2, in_kzt=20000, out_kzt=604900, out/in=30.25, depth=3, seed=0",below_thresholds,1,2,20000.0,604900.0,1,2,0.00030834519891436855,1.9952613550525257e-05,30.245,3,False,False,0,1.0,2
100000008432942100,peripheral,0.0,0,0.050718164445655106,"in_deg=1, out_deg=0, in_kzt=44542<500000, in_tx=2, depth=3<4",single_edge_leaf,1,0,44542.0,0.0,2,0,0.0002893679470636961,0.0,0.0,3,False,False,0,0.0,1
100000008436257100,peripheral,0.0,27,0.05273145964755305,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=35000, out_kzt=0, out/in=0.00, depth=3, seed=0",below_thresholds,2,0,35000.0,0.0,2,0,0.0002958966238743497,0.0,0.0,3,False,False,0,0.0,2
100000008438656100,peripheral,0.0,2,0.0586342197188188,"no rule: b=0.000024<0.002, in_deg=2, out_deg=1, in_kzt=80000, out_kzt=5000, out/in=0.06, depth=1, seed=0",below_thresholds,2,1,80000.0,5000.0,2,1,0.0002987190295914088,2.4184986121848794e-05,0.0625,1,False,False,0,0.0625,3
100000008443341100,peripheral,0.0,0,0.06251033552876517,"no rule: b=0.000366<0.002, in_deg=2, out_deg=3, in_kzt=34500, out_kzt=50000, out/in=1.45, depth=1, seed=0",below_thresholds,2,3,34500.0,50000.0,2,4,0.000671792314388837,0.00036626826465067816,1.4492753623188406,1,False,False,1,0.7101449275362319,4
100000008454065100,peripheral,0.0,40,0.04952840494449797,"in_deg=1, out_deg=0, in_kzt=24050<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,24050.0,0.0,1,0,0.00029368038831970386,0.0,0.0,3,False,False,0,0.0,1
100000008459449100,peripheral,0.0,0,0.05119884936844289,"in_deg=1, out_deg=0, in_kzt=53700<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,53700.0,0.0,1,0,0.00030091300406936115,0.0,0.0,3,False,False,0,0.0,1
100000008460102100,peripheral,0.0,47,0.07139668420130493,"no rule: b=0.000994<0.002, in_deg=1, out_deg=31, in_kzt=17500, out_kzt=476570, out/in=27.23, depth=3, seed=0",below_thresholds,1,31,17500.0,476570.0,1,34,0.00030102883105703293,0.0009944731932270215,27.23257142857143,3,False,False,0,1.0,32
100000008461217100,peripheral,0.0,48,0.050818600102771644,"depth=4 cutoff; in_deg=1, in_kzt=18000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,18000.0,0.0,1,0,0.0005479716592571165,0.0,0.0,4,False,True,0,0.0,1
100000008461532100,peripheral,0.0,14,0.07354784582371564,"no rule: b=0.000276<0.002, in_deg=2, out_deg=8, in_kzt=565300, out_kzt=2530090, out/in=4.48, depth=2, seed=0",below_thresholds,2,8,565300.0,2530090.0,2,9,0.0007483125003170439,0.0002759103833400917,4.475658942154608,2,False,False,0,1.0,9
100000008463968100,peripheral,0.0,21,0.047728137118904695,"in_deg=1, out_deg=0, in_kzt=10000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,10000.0,0.0,1,0,0.0002884160552862724,0.0,0.0,3,False,False,0,,1
100000008465789100,distributor,0.8,42,0.6780025726935291,"out_deg=16>=10, out_kzt=1858100>=500000; out_tx=17, seed=0",,1,16,30099.0,1858100.0,1,17,0.00029118609846198534,0.0008595748012095776,61.732947938469714,3,False,False,2,1.0,17
100000008466579100,distributor,0.85,42,0.6984047685356991,"out_deg=17>=10, out_kzt=1933000>=500000; out_tx=20, seed=0",,2,17,36952.0,1933000.0,2,20,0.00035592986664447184,0.000514294849556398,52.31110630006495,2,False,False,3,1.0,19
100000008468762100,peripheral,0.0,46,0.05603360107382271,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=170000, out_kzt=0, out/in=0.00, depth=3, seed=0",below_thresholds,2,0,170000.0,0.0,2,0,0.0003117904674566243,0.0,0.0,3,False,False,0,0.0,2
100000008469048100,peripheral,0.0,0,0.0564977032283056,"depth=4 cutoff; in_deg=1, in_kzt=265200, out_deg=0; onward transfers unobserved",censored_depth4,1,0,265200.0,0.0,7,0,0.0005813053382470201,0.0,0.0,4,False,True,0,0.0,1
100000008470470100,peripheral,0.0,21,0.05269480486340682,"in_deg=1, out_deg=0, in_kzt=33547<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,33547.0,0.0,1,0,0.00029391870088564076,0.0,0.0,1,False,False,0,0.0,1
100000008471634100,peripheral,0.0,13,0.05644226254711957,"depth=4 cutoff; in_deg=1, in_kzt=20000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,20000.0,0.0,1,0,0.0011291860489853198,0.0,0.0,4,False,True,0,0.0,1
100000008472324100,peripheral,0.0,10,0.05380543392492474,"in_deg=1, out_deg=0, in_kzt=205200<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,205200.0,0.0,1,0,0.00029352537845861356,0.0,0.0,3,False,False,0,0.0,1
100000008473207100,peripheral,0.0,2,0.05707624161964861,"in_deg=1, out_deg=0, in_kzt=202000<500000, in_tx=4, depth=2<4",single_edge_leaf,1,0,202000.0,0.0,4,0,0.0005585946177220581,0.0,0.0,2,False,False,0,0.0,1
100000008473765100,peripheral,0.0,8,0.049963019086260864,"in_deg=1, out_deg=0, in_kzt=30000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,30000.0,0.0,1,0,0.00029297711706044373,0.0,0.0,3,False,False,0,0.0,1
100000008474308100,peripheral,0.0,0,0.05070931621433135,"no rule: b=0.000000<0.002, in_deg=1, out_deg=1, in_kzt=14000, out_kzt=10000, out/in=0.71, depth=2, seed=0",below_thresholds,1,1,14000.0,10000.0,2,1,0.00044693042047161445,0.0,0.7142857142857143,2,False,False,0,0.0,1
100000008474391100,peripheral,0.0,28,0.05023460488037296,"in_deg=1, out_deg=0, in_kzt=20000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,20000.0,0.0,1,0,0.00040901287935326,0.0,0.0,3,False,False,0,0.0,1
100000008477350100,coordinator,0.6400798109736707,0,0.830064320424978,"directed betweenness=0.002560>=0.002; in_deg=11, out_deg=39, hub_targets=3",,11,39,610100.0,3374866.0,14,44,0.0010386088331617222,0.002560319243894683,5.531660383543682,2,False,False,3,1.0,49
100000008478414100,peripheral,0.0,21,0.048578636149829296,"in_deg=1, out_deg=0, in_kzt=10000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,10000.0,0.0,1,0,0.00029025906449417065,0.0,0.0,2,False,False,0,0.0,1
100000008486520100,peripheral,0.0,5,0.055223756819276264,"no rule: b=0.000020<0.002, in_deg=1, out_deg=1, in_kzt=35720, out_kzt=14000, out/in=0.39, depth=1, seed=0",below_thresholds,1,1,35720.0,14000.0,2,1,0.0002907065473036942,1.9549530448494444e-05,0.3919372900335946,1,False,False,0,0.0,2
100000008488166100,peripheral,0.0,21,0.04656471011839483,"in_deg=1, out_deg=0, in_kzt=5600<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,5600.0,0.0,1,0,0.0002877264852573733,0.0,0.0,3,False,False,0,0.0,1
100000008489604100,peripheral,0.0,21,0.04791979204931779,"in_deg=1, out_deg=0, in_kzt=11000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,11000.0,0.0,1,0,0.0002885727757473858,0.0,0.0,3,False,False,0,0.0,1
100000008489922100,distributor,1.0,4,0.74081745551703,"out_deg=36>=10, out_kzt=3789900>=500000; out_tx=41, seed=0",,3,36,262010.0,3789900.0,5,41,0.0005884489565955901,0.0008871308364647244,14.464715087210411,3,False,False,4,0.8892790351513301,38
100000008490127100,peripheral,0.0,10,0.06519553432891984,"no rule: b=0.000117<0.002, in_deg=1, out_deg=6, in_kzt=431755, out_kzt=923000, out/in=2.14, depth=3, seed=0",below_thresholds,1,6,431755.0,923000.0,2,9,0.0003008967271524989,0.00011729718269096666,2.137786476126507,3,False,False,0,0.0,7
100000008491390100,peripheral,0.0,0,0.05028875742175315,"in_deg=1, out_deg=0, in_kzt=36000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,36000.0,0.0,1,0,0.0002888848497319404,0.0,0.0,3,False,False,0,0.0,1
100000008493007100,transit,1.0,21,0.39077719645360864,"out/in=1.00 in [0.8,1.2]; in_kzt=26150, out_kzt=26150, matched_2d=1.00",,1,1,26150.0,26150.0,1,1,0.0002909470907332542,1.4107908571078464e-06,1.0,3,False,False,0,1.0,2
100000008497298100,terminal,0.6,4,0.48659079870314514,"in_kzt=600000>=500000; in_deg=1, out_deg=0, depth=2<4; observed endpoint",,1,0,600000.0,0.0,1,0,0.0003435479571505881,0.0,0.0,2,False,False,0,0.0,1
100000008501413100,transit,0.95,54,0.3717137289123916,"out/in=1.02 in [0.8,1.2]; in_kzt=5000, out_kzt=5100, matched_2d=1.00",,1,1,5000.0,5100.0,1,1,0.0003682641045035561,2.156494595864851e-05,1.02,3,False,False,0,1.0,2
100000008502995100,peripheral,0.0,0,0.05366957497400263,"in_deg=1, out_deg=0, in_kzt=25000<500000, in_tx=2, depth=3<4",single_edge_leaf,1,0,25000.0,0.0,2,0,0.0007299997244644795,0.0,0.0,3,False,False,0,0.0,1
100000008503177100,peripheral,0.0,8,0.050217442131994076,"in_deg=1, out_deg=0, in_kzt=33951<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,33951.0,0.0,1,0,0.0002937842097433885,0.0,0.0,3,False,False,0,,1
100000008507703100,peripheral,0.0,21,0.04984517771897473,"in_deg=1, out_deg=0, in_kzt=28500<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,28500.0,0.0,1,0,0.00029131538381687075,0.0,0.0,3,False,False,0,0.0,1
100000008512552100,peripheral,0.0,27,0.06923662031574253,"no rule: b=0.000438<0.002, in_deg=4, out_deg=6, in_kzt=394360, out_kzt=1302275, out/in=3.30, depth=2, seed=0",below_thresholds,4,6,394360.0,1302275.0,9,11,0.0004277420103501144,0.00043810892840894666,3.3022492139162187,2,False,False,1,1.0,9
100000008512827100,distributor,0.5,23,0.6764824833979354,"out_deg=10>=10, out_kzt=1944500>=500000; out_tx=10, seed=0",,3,10,107949.0,1944500.0,3,10,0.0003367465636151314,0.00013961710969786334,18.01313583266172,2,False,False,0,0.8449852736009921,13
100000008513251100,peripheral,0.0,88,0.030000000000000006,"in_deg=0, out_deg=0, in_kzt=0, out_kzt=0; seed=1; no observed edge",isolate,0,0,0.0,0.0,0,0,0.0,0.0,,0,True,False,0,,0
100000008514970100,peripheral,0.0,34,0.057659531413068746,"no rule: b=0.000001<0.002, in_deg=1, out_deg=1, in_kzt=379966, out_kzt=31000, out/in=0.08, depth=3, seed=0",below_thresholds,1,1,379966.0,31000.0,1,1,0.000314024153412612,8.061662040616265e-07,0.0815862471905381,3,False,False,0,0.0815862471905381,2
100000008516839100,peripheral,0.0,50,0.04000467015810569,"no rule: b=0.000000<0.002, in_deg=3, out_deg=0, in_kzt=155000, out_kzt=0, out/in=0.00, depth=0, seed=1",below_thresholds,3,0,155000.0,0.0,4,0,0.0010741596212647663,0.0,0.0,0,True,False,0,0.0,0
100000008517061100,peripheral,0.0,40,0.058817951821325654,"depth=4 cutoff; in_deg=1, in_kzt=1844000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,1844000.0,0.0,4,0,0.00041490111075786926,0.0,0.0,4,False,True,0,0.0,1
100000008517538100,distributor,0.85,4,0.6834680851752943,"out_deg=17>=10, out_kzt=1439000>=500000; out_tx=18, seed=0",,3,17,155500.0,1439000.0,6,18,0.0003083882519562971,0.00025001656148613947,9.254019292604502,3,False,False,2,0.9935691318327974,20
100000008522127100,peripheral,0.0,59,0.06055023313186556,"no rule: b=0.000000<0.002, in_deg=0, out_deg=1, in_kzt=0, out_kzt=145000, out/in=NA, depth=0, seed=1",below_thresholds,0,1,0.0,145000.0,0,3,0.0002868488506751381,0.0,,0,True,False,0,,1
100000008524903100,peripheral,0.0,0,0.04845484855336319,"depth=4 cutoff; in_deg=1, in_kzt=15000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,15000.0,0.0,1,0,0.0003332497752012358,0.0,0.0,4,False,True,0,0.0,1
100000008525136100,peripheral,0.0,0,0.04792680678091482,"depth=4 cutoff; in_deg=1, in_kzt=14100, out_deg=0; onward transfers unobserved",censored_depth4,1,0,14100.0,0.0,1,0,0.0002898134653296624,0.0,0.0,4,False,True,0,0.0,1
100000008531133100,peripheral,0.0,5,0.061870010203075435,"no rule: b=0.000024<0.002, in_deg=1, out_deg=3, in_kzt=25000, out_kzt=158272, out/in=6.33, depth=2, seed=0",below_thresholds,1,3,25000.0,158271.68,1,3,0.000535084363815504,2.374831276131542e-05,6.3308672,2,False,False,0,1.0,4
100000008531186100,peripheral,0.0,2,0.05430170279213307,"in_deg=1, out_deg=0, in_kzt=125000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,125000.0,0.0,1,0,0.00036354459189677767,0.0,0.0,2,False,False,0,0.0,1
100000008532050100,peripheral,0.0,10,0.05547108501257339,"in_deg=1, out_deg=0, in_kzt=455156<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,455156.0,0.0,1,0,0.00030165811812063296,0.0,0.0,3,False,False,0,0.0,1
100000008536546100,peripheral,0.0,46,0.056867327605816725,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=250000, out_kzt=0, out/in=0.00, depth=3, seed=0",below_thresholds,2,0,250000.0,0.0,2,0,0.0003186674744301526,0.0,0.0,3,False,False,0,0.0,2
100000008537380100,peripheral,0.0,21,0.047279933353853804,"in_deg=1, out_deg=0, in_kzt=8000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,8000.0,0.0,1,0,0.0002881026143640455,0.0,0.0,3,False,False,0,0.0,1
100000008545727100,peripheral,0.0,17,0.06699892500058606,"no rule: b=0.000137<0.002, in_deg=1, out_deg=6, in_kzt=30000, out_kzt=1866500, out/in=62.22, depth=2, seed=0",below_thresholds,1,6,30000.0,1866500.0,1,7,0.0003402079674015687,0.00013650121333772043,62.21666666666667,2,False,False,0,1.0,6
100000008546855100,peripheral,0.0,43,0.07066630101821507,"no rule: b=0.000060<0.002, in_deg=6, out_deg=2, in_kzt=71790, out_kzt=10000, out/in=0.14, depth=2, seed=0",below_thresholds,6,2,71790.0,10000.0,8,2,0.0014320740761942109,5.985784065157577e-05,0.1392951664577239,2,False,False,0,0.1392951664577239,6
100000008547295100,peripheral,0.0,1,0.05111621019554033,"in_deg=1, out_deg=0, in_kzt=15000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,15000.0,0.0,1,0,0.0005653061415069467,0.0,0.0,3,False,False,0,,1
100000008547844100,distributor,0.95,42,0.7039909586611286,"out_deg=19>=10, out_kzt=2042199>=500000; out_tx=21, seed=0",,3,19,177600.0,2042199.0,3,21,0.0003458688283982456,0.0018182356452656149,11.498868243243244,2,False,False,4,1.0,21
100000008547948100,distributor,1.0,4,0.7347557293377244,"out_deg=26>=10, out_kzt=5185600>=500000; out_tx=31, seed=0",,6,26,212665.0,5185600.0,7,31,0.0004304698388642603,0.0011516115029891864,24.383890155878966,2,False,False,4,1.0,30
100000008548853100,peripheral,0.0,21,0.04840542658596705,"in_deg=1, out_deg=0, in_kzt=14000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,14000.0,0.0,1,0,0.0002890429371307261,0.0,0.0,3,False,False,0,0.0,1
100000008551752100,peripheral,0.0,65,0.0551287593347648,"depth=4 cutoff; in_deg=1, in_kzt=406000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,406000.0,0.0,2,0,0.00034307554642550703,0.0,0.0,4,False,True,0,0.0,1
100000008554390100,peripheral,0.0,47,0.047955068887646654,"depth=4 cutoff; in_deg=1, in_kzt=14000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,14000.0,0.0,1,0,0.00029437282358657106,0.0,0.0,4,False,True,0,0.0,1
100000008555233100,peripheral,0.0,46,0.05599634976326933,"in_deg=1, out_deg=0, in_kzt=440600<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,440600.0,0.0,1,0,0.0003650180585088633,0.0,0.0,3,False,False,0,,1
100000008555918100,peripheral,0.0,2,0.05988987270755364,"no rule: b=0.000048<0.002, in_deg=1, out_deg=2, in_kzt=139211, out_kzt=43300, out/in=0.31, depth=1, seed=0",below_thresholds,1,2,139211.0,43300.0,1,2,0.0003148347209544171,4.836997224369759e-05,0.3110386391879952,1,False,False,0,0.0,3
100000008556318100,peripheral,0.0,2,0.060988396926548206,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=180132, out_kzt=0, out/in=0.00, depth=1, seed=0",below_thresholds,2,0,180132.0,0.0,2,0,0.0005629471177705014,0.0,0.0,1,False,False,0,0.0,2
100000008557672100,peripheral,0.0,21,0.05187951728447813,"in_deg=1, out_deg=0, in_kzt=49125<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,49125.0,0.0,1,0,0.0003036015260611354,0.0,0.0,2,False,False,0,0.0,1
100000008560263100,peripheral,0.0,10,0.052067040233174225,"depth=4 cutoff; in_deg=1, in_kzt=100000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,100000.0,0.0,1,0,0.00031458589175402396,0.0,0.0,4,False,True,0,0.0,1
100000008560717100,consolidator,1.0,10,0.6758401577218668,"in_deg=7>=2*out_deg(1); in_kzt=529000>=100000, out_kzt=25000, out/in=0.05",,7,1,529000.0,25000.0,9,1,0.00033229553549985705,1.9549530448494444e-05,0.04725897920604915,1,False,False,0,0.0,8
